0,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
24627,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,2373672
24628,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,2504019
24629,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,2656009
24630,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,2821045
24631,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,2991884
24632,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3168060
24633,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3348853
24634,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3526378
24635,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3690942
24636,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3835591
24637,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,3956873
24638,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,4056097
24639,16696,2004RCV1Kuwait,Kuwait,2004,RCV1,MENA,97,46000,48000,4137309
24640,16704,2003RCV1Kuwait,Kuwait,2003,RCV1,MENA,97,45000,46000,1710256
24641,16704,2003RCV1Kuwait,Kuwait,2003,RCV1,MENA,97,45000,46000,1831119
24642,16704,2003RCV1Kuwait,Kuwait,2003,RCV1,MENA,97,45000,46000,1951636
24643,16704,2003RCV1Kuwait,Kuwait,2003,RCV1,MENA,97,45000,46000,2045123
